Date,Price,Open,High,Low,Vol.,Change %
10/12/2023,25.05,25.53,25.53,24.91,55.26K,-1.89%
10/11/2023,25.54,25.64,25.8,25.15,52.86K,-0.41%
10/10/2023,25.64,25.93,26.26,25.42,50.08K,-1.13%
10/09/2023,25.93,26.56,26.7,25.42,84.81K,-2.36%
10/08/2023,26.56,26.8,26.94,26.41,52.10K,-0.90%
10/07/2023,26.8,26.89,27.3,26.68,54.83K,-0.34%
10/06/2023,26.89,26.87,27.18,26.76,43.53K,0.06%
10/05/2023,26.87,27.01,27.55,26.71,71.62K,-0.51%
10/04/2023,27.01,27.07,27.21,26.24,63.52K,-0.19%
10/03/2023,27.07,27.36,27.95,26.93,68.29K,-1.06%
10/02/2023,27.36,28.18,28.6,27.0,93.10K,-2.93%
10/01/2023,28.18,27.76,28.53,27.4,100.04K,1.52%
09/30/2023,27.76,27.36,28.25,27.15,58.81K,1.44%
09/29/2023,27.36,26.94,27.72,26.82,105.99K,1.56%
09/28/2023,26.94,26.39,27.18,26.27,61.96K,2.09%
09/27/2023,26.39,26.56,27.2,26.23,77.81K,-0.64%
09/26/2023,26.56,26.98,27.36,26.3,65.32K,-1.54%
09/25/2023,26.98,26.37,27.08,26.11,52.36K,2.28%
09/24/2023,26.37,26.78,26.89,26.28,49.50K,-1.51%
09/23/2023,26.78,26.72,26.95,26.52,50.51K,0.23%
09/22/2023,26.72,26.2,26.81,26.02,68.90K,1.91%
09/21/2023,26.21,26.54,26.77,25.86,56.38K,-1.22%
09/20/2023,26.54,26.36,26.55,26.04,55.18K,0.69%
09/19/2023,26.36,25.96,26.53,25.76,56.96K,1.52%
09/18/2023,25.96,25.84,26.77,25.52,64.63K,0.46%
09/17/2023,25.84,26.79,26.79,25.58,54.82K,-3.54%
09/16/2023,26.79,26.52,27.23,26.47,67.54K,1.20%
09/15/2023,26.48,25.6,26.78,25.45,61.39K,3.43%
09/14/2023,25.6,25.55,25.92,25.31,61.19K,0.18%
09/13/2023,25.55,25.19,25.89,25.01,67.97K,1.46%
09/12/2023,25.18,24.73,25.85,24.67,101.56K,1.83%
09/11/2023,24.73,25.61,25.69,24.3,108.34K,-3.38%
09/10/2023,25.6,26.56,26.58,25.22,74.30K,-3.62%
09/09/2023,26.56,26.2,26.6,26.12,38.33K,1.38%
09/08/2023,26.2,26.07,26.5,25.72,80.55K,0.47%
09/07/2023,26.07,25.65,26.31,25.56,63.19K,1.67%
09/06/2023,25.65,25.76,25.87,25.13,56.48K,-0.42%
09/05/2023,25.76,25.61,26.25,25.29,47.66K,0.56%
09/04/2023,25.61,25.6,25.97,25.26,52.58K,0.05%
09/03/2023,25.6,25.33,25.79,25.3,57.02K,1.05%
09/02/2023,25.33,25.25,25.46,25.01,75.42K,0.32%
09/01/2023,25.25,26.04,26.21,25.07,71.57K,-3.05%
08/31/2023,26.05,26.96,27.19,25.55,83.31K,-3.44%
08/30/2023,26.97,27.1,27.18,26.66,87.85K,-0.46%
08/29/2023,27.1,26.11,27.42,25.45,111.93K,3.80%
08/28/2023,26.11,25.83,26.41,25.37,76.93K,1.06%
08/27/2023,25.83,25.31,25.97,25.16,50.59K,2.06%
08/26/2023,25.31,25.58,25.72,25.21,49.26K,-1.05%
08/25/2023,25.58,25.18,25.6,24.46,125.89K,1.60%
08/24/2023,25.18,26.51,26.57,24.87,174.52K,-5.03%
08/23/2023,26.51,26.33,26.88,25.77,82.74K,0.70%
08/22/2023,26.33,26.39,26.84,25.67,68.16K,-0.25%
08/21/2023,26.39,26.98,27.06,25.86,74.65K,-2.19%
08/20/2023,26.98,26.77,27.23,26.62,67.00K,0.80%
08/19/2023,26.77,26.46,26.79,26.27,68.11K,1.16%
08/18/2023,26.46,25.74,26.73,25.67,129.83K,2.78%
08/17/2023,25.75,28.4,28.73,23.07,247.90K,-9.36%
08/16/2023,28.4,29.85,29.91,27.53,179.59K,-4.88%
08/15/2023,29.86,31.92,31.93,29.1,193.08K,-6.46%
08/14/2023,31.92,32.0,32.33,31.79,152.86K,-0.25%
08/13/2023,32.0,32.27,32.43,31.8,123.31K,-0.81%
08/12/2023,32.27,32.5,32.6,32.04,75.84K,-0.71%
08/11/2023,32.5,32.34,32.93,32.18,94.21K,0.47%
08/10/2023,32.34,32.84,33.01,32.23,122.68K,-1.50%
08/09/2023,32.84,32.91,33.33,32.64,124.37K,-0.23%
08/08/2023,32.91,32.48,33.31,32.22,131.20K,1.33%
08/07/2023,32.48,32.48,33.53,31.87,209.52K,0.00%
08/06/2023,32.48,30.86,32.87,30.75,129.16K,5.26%
08/05/2023,30.86,30.79,31.02,30.38,78.73K,0.21%
08/04/2023,30.79,31.27,31.45,30.55,216.93K,-1.49%
08/03/2023,31.26,31.93,32.15,31.25,201.45K,-2.15%
08/02/2023,31.94,31.75,32.31,31.46,282.61K,0.62%
08/01/2023,31.75,31.64,31.81,30.45,263.66K,0.34%
07/31/2023,31.64,32.16,32.35,31.31,149.89K,-1.63%
07/30/2023,32.16,32.53,32.77,31.32,207.11K,-1.14%
07/29/2023,32.53,32.19,32.6,32.12,140.91K,1.05%
07/28/2023,32.2,31.84,32.84,31.6,178.80K,1.14%
07/27/2023,31.84,31.62,31.96,31.29,188.65K,0.69%
07/26/2023,31.62,31.4,31.95,30.77,130.90K,0.69%
07/25/2023,31.4,32.03,32.07,31.14,90.43K,-1.97%
07/24/2023,32.03,33.61,33.81,31.73,115.84K,-4.69%
07/23/2023,33.61,32.58,34.02,32.41,125.54K,3.12%
07/22/2023,32.59,33.13,33.66,32.29,97.03K,-1.52%
07/21/2023,33.09,32.6,33.15,32.32,109.91K,1.52%
07/20/2023,32.6,32.06,33.1,31.94,203.89K,1.68%
07/19/2023,32.06,32.07,32.76,31.92,159.29K,-0.05%
07/18/2023,32.07,32.99,33.66,31.46,127.67K,-2.78%
07/17/2023,32.99,32.7,33.49,32.19,121.60K,0.90%
07/16/2023,32.7,33.98,34.12,32.52,122.82K,-3.79%
07/15/2023,33.98,34.25,34.77,33.71,88.08K,-0.77%
07/14/2023,34.25,36.02,36.51,33.14,176.58K,-4.92%
07/13/2023,36.02,33.43,36.18,32.92,175.76K,7.75%
07/12/2023,33.43,33.52,34.01,33.08,78.12K,-0.27%
07/11/2023,33.52,33.57,33.81,33.07,50.37K,-0.16%
07/10/2023,33.57,33.39,34.19,32.5,98.06K,0.56%
07/09/2023,33.39,33.68,33.86,33.25,45.16K,-0.89%
07/08/2023,33.68,33.99,34.18,32.95,78.51K,-0.89%
07/07/2023,33.99,33.48,34.12,33.18,69.80K,1.57%
07/06/2023,33.46,35.06,36.08,33.45,154.27K,-4.56%
07/05/2023,35.06,36.14,36.64,34.52,131.77K,-2.98%
