"Date","Price","Open","High","Low","Vol.","Change %"
"02/06/2020","70.27","71.07","72.70","68.08","2.31M","-1.13%"
"02/05/2020","71.07","64.86","72.78","63.07","2.33M","9.58%"
"02/04/2020","64.86","64.93","66.68","64.86","1.41M","-0.11%"
"02/03/2020","64.93","66.10","68.14","64.61","1.54M","-1.76%"
"02/02/2020","66.10","66.64","68.04","63.55","2.06M","-0.81%"
"02/01/2020","66.64","66.66","69.46","64.49","1.37M","-0.03%"
"01/31/2020","66.66","66.88","69.76","62.01","2.08M","-0.44%"
"01/30/2020","66.95","62.17","70.28","59.65","2.72M","8.55%"
"01/29/2020","61.68","56.86","64.08","56.07","1.95M","8.49%"
"01/28/2020","56.85","55.54","57.76","53.62","1.94M","2.44%"
"01/27/2020","55.50","53.47","58.73","53.33","1.75M","3.79%"
"01/26/2020","53.47","48.84","54.85","48.45","1.26M","9.40%"
"01/25/2020","48.87","48.69","50.48","47.53","843.76K","0.38%"
"01/24/2020","48.69","49.51","51.80","46.06","1.60M","-1.65%"
"01/23/2020","49.51","52.07","52.46","47.78","1.41M","-4.92%"
"01/22/2020","52.07","53.08","54.11","51.57","1.09M","-1.92%"
"01/21/2020","53.09","53.53","54.10","51.12","1.40M","-0.82%"
"01/20/2020","53.53","51.20","55.87","48.76","1.81M","3.44%"
"01/19/2020","51.75","51.75","54.98","48.15","2.88M","-0.01%"
"01/18/2020","51.75","62.04","62.80","51.51","3.52M","-16.58%"
"01/17/2020","62.04","51.30","66.13","48.87","3.89M","20.93%"
"01/16/2020","51.30","55.06","56.15","47.96","2.52M","-6.83%"
"01/15/2020","55.06","44.15","59.65","43.08","4.57M","24.72%"
"01/14/2020","44.15","38.27","46.24","38.00","4.51M","15.36%"
"01/13/2020","38.27","35.39","38.70","34.38","1.29M","8.14%"
"01/12/2020","35.39","34.88","36.51","34.46","1.04M","1.34%"
"01/11/2020","34.92","34.09","36.99","33.10","1.59M","2.45%"
"01/10/2020","34.09","30.98","35.18","29.86","1.60M","10.03%"
"01/09/2020","30.98","30.82","32.57","29.94","1.19M","0.52%"
"01/08/2020","30.82","32.26","33.57","29.81","1.77M","-5.72%"
"01/07/2020","32.69","32.80","33.88","30.63","1.58M","-0.32%"
"01/06/2020","32.80","31.41","33.67","30.36","1.46M","4.43%"
"01/05/2020","31.41","30.20","32.45","29.66","1.07M","4.01%"
"01/04/2020","30.20","28.40","30.93","27.86","691.64K","6.32%"
"01/03/2020","28.40","26.91","29.31","26.54","1.27M","5.56%"
"01/02/2020","26.91","28.10","28.66","26.48","705.56K","-4.24%"
"01/01/2020","28.10","27.62","29.07","27.20","507.13K","1.58%"
"12/31/2019","27.66","28.32","29.06","27.33","818.22K","-2.33%"
"12/30/2019","28.32","29.10","29.22","28.25","993.22K","-2.66%"
"12/29/2019","29.10","28.10","29.80","27.90","999.49K","3.55%"
"12/28/2019","28.10","27.55","28.50","27.54","660.45K","1.83%"
"12/27/2019","27.59","27.63","27.81","26.43","752.36K","-0.13%"
"12/26/2019","27.63","27.37","28.59","27.03","877.65K","0.97%"
"12/25/2019","27.37","28.06","28.14","27.13","697.48K","-2.45%"
"12/24/2019","28.06","28.24","28.69","27.74","669.65K","-0.65%"
"12/23/2019","28.24","29.13","29.95","28.15","1.30M","-3.06%"
"12/22/2019","29.13","28.37","29.32","28.18","878.95K","2.70%"
