"Date","Price","Open","High","Low","Vol.","Change %"
"10/26/2022","146.866","143.904","147.982","143.809","110.45K","2.06%"
"10/25/2022","143.904","143.224","146.480","142.892","109.61K","0.47%"
"10/24/2022","143.224","144.442","144.821","141.475","98.06K","-0.84%"
"10/23/2022","144.442","142.799","144.878","142.127","81.30K","1.15%"
"10/22/2022","142.799","140.734","143.018","139.617","67.96K","1.47%"
"10/21/2022","140.727","141.126","143.325","137.086","104.11K","-0.28%"
"10/20/2022","141.126","144.973","148.596","140.119","119.35K","-2.65%"
"10/19/2022","144.972","146.109","148.648","144.667","115.17K","-0.78%"
"10/18/2022","146.109","143.683","148.068","142.599","177.03K","1.69%"
"10/17/2022","143.683","143.165","145.063","142.596","96.33K","0.36%"
"10/16/2022","143.165","139.560","143.532","139.560","60.18K","2.58%"
"10/15/2022","139.560","140.599","141.912","139.214","89.81K","-0.74%"
"10/14/2022","140.599","142.842","145.884","139.887","93.29K","-1.57%"
"10/13/2022","142.842","144.777","145.307","134.848","160.30K","-1.34%"
"10/12/2022","144.777","144.786","146.755","142.680","96.48K","0.01%"
"10/11/2022","144.768","142.196","145.188","140.164","104.77K","1.81%"
"10/10/2022","142.196","145.704","147.793","142.016","95.86K","-2.41%"
"10/09/2022","145.702","147.607","149.004","145.185","66.89K","-1.22%"
"10/08/2022","147.499","146.530","148.311","145.200","65.42K","0.66%"
"10/07/2022","146.533","149.093","149.400","143.749","111.09K","-1.72%"
"10/06/2022","149.093","146.233","152.659","143.506","172.13K","1.96%"
"10/05/2022","146.233","146.713","148.228","143.790","90.59K","-0.33%"
"10/04/2022","146.713","141.708","147.843","141.708","106.72K","3.53%"
"10/03/2022","141.708","136.876","141.788","136.438","112.71K","3.53%"
"10/02/2022","136.876","140.892","141.966","136.373","106.02K","-2.85%"
"10/01/2022","140.892","147.371","150.274","140.661","76.29K","-4.39%"
"09/30/2022","147.361","148.468","150.652","146.362","84.01K","-0.75%"
"09/29/2022","148.468","147.190","149.354","146.247","111.83K","0.87%"
"09/28/2022","147.190","144.346","147.998","140.219","117.44K","1.88%"
"09/27/2022","144.473","145.689","153.021","143.056","132.41K","-0.83%"
